Owner Role,Opportunity Owner,Account Name (DBA),Opportunity Name,Stage,Fiscal Period,Amount,Probability (%),Age,Fund/Close Date,Created Date,Next Step,Lead Source,Type,Website
Equity Fund,Pat Robinson,Masque Bar,Masque Bar - May 2019,Closed Passed,Q2-2019,,1/0/00,2,43616,43614,,Inbound,,masque.bar
Equity Fund,Pat Robinson,True Made Foods,True Made Foods - May 2019,Closed Passed,Q2-2019,,1/0/00,21,43616,43595,,Inbound,,truemadefoods.com
Equity Fund,Pat Robinson,Grown Alchemist,Grown Alchemist - May 2019,Closed Lost,Q2-2019,,1/0/00,2,43616,43614,,Investor Referral,,grownalchemist.com
Equity Fund,Pat Robinson,Lather,Lather - May 2019,Closed Passed,Q2-2019,,1/0/00,2,43616,43614,,Trade Show,,lather.com
Equity Fund,Pat Robinson,May Lindstrom,May Lindstrom - May 2019,Closed Lost,Q2-2019,,1/0/00,8,43616,43608,,Helio,,maylindstrom.com
Equity Fund,Pat Robinson,Phyter,Phyter Food - May 2019,Closed Passed,Q2-2019,,1/0/00,25,43616,43591,,Helio,,phyterfood.com
Equity Fund,Pat Robinson,Necessaire,Necessaire - May 2019,Closed Lost,Q2-2019,,1/0/00,17,43616,43599,,,,necessaire.com
Equity Fund,Pat Robinson,Divvies,Divvies - May 2019,Closed Lost,Q2-2019,,1/0/00,18,43616,43598,,Helio,,divvies.com
Equity Fund,Pat Robinson,Real Eats,Real Eats - May 2019,Closed Passed,Q2-2019,,1/0/00,18,43616,43598,,Other Referral,,realeats.com
Equity Fund,Pat Robinson,Antidote Chocolate,Antidote Chocolate - May 2019,Closed Passed,Q2-2019,,1/0/00,25,43616,43591,,Helio,,antidotechoco.com
Equity Fund,Pat Robinson,Snuk,Snuk - May 2019,Closed Passed,Q2-2019,,1/0/00,10,43616,43606,,,,snukfoods.com
Equity Fund,Pat Robinson,Margaux,Margaux - May 2019,Closed Passed,Q2-2019,,1/0/00,10,43616,43606,,Investor Referral,,margauxny.com
Equity Fund,Pat Robinson,Plume,Plume - May 2019,Closed Passed,Q2-2019,,1/0/00,9,43616,43607,,Helio,,plumescience.com
Equity Fund,Pat Robinson,Kalahari Biltong,Kalahari Biltong - June 2019,Closed Lost,Q2-2019,,1/0/00,17,43644,43627,,Helio,,eatbiltong.com
Equity Fund,Pat Robinson,Ao Skincare,Ao Skincare - July 2019,Closed Passed,Q3-2019,,1/0/00,9,43672,43663,,,,aoskincare.com
Equity Fund,Pat Robinson,Willie's Superbrew,Willie's Superbrew - July 2019,Closed Passed,Q3-2019,,1/0/00,11,43672,43661,,Inbound,,superbrew.com
Equity Fund,Pat Robinson,Bizzy Coffee,Bizzy Coffee - July 2019,Closed Passed,Q3-2019,,1/0/00,10,43672,43662,,,,bizzycoffee.com
Equity Fund,Pat Robinson,Something Navy,Something Navy - July 2019,Closed Passed,Q3-2019,,1/0/00,2,43677,43675,,Other Referral,,somethingnavy.com
Equity Fund,Pat Robinson,Kid Made Modern,Kid Made Modern - July 2019,Closed Passed,Q3-2019,,1/0/00,0,43677,43677,,Inbound,,kidmademodern.com
Equity Fund,Pat Robinson,Hand in Hand Soap,Hand in Hand Soap - July 2019,Closed Passed,Q3-2019,,1/0/00,0,43677,43677,,Investor Referral,,handinhandsoap.com
Equity Fund,Pat Robinson,Waft,Waft - July 2019,Closed Passed,Q3-2019,,1/0/00,9,43678,43669,,,,waft.com
Equity Fund,Pat Robinson,Detox Water,Detox Water - July 2019,Closed Passed,Q3-2019,,1/0/00,22,43679,43657,,Inbound,,detoxwater.com
Equity Fund,Pat Robinson,Kitu Life (Super Coffee),Kitu Life - July 2019,Closed Lost,Q3-2019,,1/0/00,10,43679,43669,,Referral from CircleUp Employee,,drinksupercoffee.com
Equity Fund,Pat Robinson,Sam Marcel,Sam Marcel - July 2019,Closed Passed,Q3-2019,,1/0/00,10,43679,43669,,,,sammarcel.com
Equity Fund,Pat Robinson,Imlak'Esh Organics,Imlak'Esh Organics - August 2019,Closed Passed,Q3-2019,,1/0/00,0,43679,43679,,Other Referral,,imlakeshorganics.com
Equity Fund,Pat Robinson,Red Thread Coffee,Red Thread Coffee - July 2019,Closed Passed,Q3-2019,,1/0/00,10,43686,43676,,Other Referral,,redthreadcoffee.com
Equity Fund,Pat Robinson,OliPOP,OliPOP - August 2019,Closed Lost,Q3-2019,,1/0/00,4,43686,43682,,Helio,,drinkolipop.com
Equity Fund,Pat Robinson,ReBe,ReBe - August 2019,Closed Passed,Q3-2019,,1/0/00,0,43689,43689,,Inbound,,rebenewyork.com
Equity Fund,Pat Robinson,Blind Barber,Blind Barber - August 2019,Closed Lost,Q3-2019,,1/0/00,4,43693,43689,,Other Referral,,blindbarber.com
Equity Fund,Pat Robinson,Zest Tea,Zest Tea - August 2019,Closed Passed,Q3-2019,,1/0/00,1,43700,43699,,Referral from CircleUp Employee,,zesttea.com
Equity Fund,Pat Robinson,ZitSticka,ZitSticka - August 2019,Closed Lost,Q3-2019,,1/0/00,1,43700,43699,,Investor Referral,,zitsticka.com
Equity Fund,Pat Robinson,Feel Good,Feel Good - August 2019,Closed Passed,Q3-2019,,1/0/00,2,43707,43705,,,,thefeelgoodlab.com
Equity Fund,Pat Robinson,Versed,Versed - August 2019,Closed Lost,Q3-2019,,1/0/00,2,43707,43705,,Referral from CircleUp Employee,,versedskin.com
Equity Fund,Pat Robinson,glamlite,glamlite - September 2019,Closed Passed,Q3-2019,,1/0/00,0,43714,43714,,Inbound,,glamlite.com
Equity Fund,Pat Robinson,OliPOP,OliPOP - September 2019,Closed Lost,Q3-2019,,1/0/00,0,43721,43733,,Trade Show,,drinkolipop.com
Equity Fund,Pat Robinson,Nimble,Nimble - September 2019,Closed Passed,Q3-2019,,1/0/00,0,43725,43725,,Investor Referral,,gonimble.com
Equity Fund,Pat Robinson,OSEA,OSEA - September 2019,Closed Lost,Q3-2019,,1/0/00,2,43728,43726,,,,oseamalibu.com
Equity Fund,Pat Robinson,PARKS & NASH,PARKS & NASH - September 2019,Closed Passed,Q3-2019,,1/0/00,0,43732,43732,,Investor Referral,,bonebrothsoups.com
Equity Fund,Pat Robinson,Overtone Haircare,Overtone Haircare - September 2019,Closed Lost,Q3-2019,,1/0/00,1,43735,43734,,Helio,,overtone.co
Equity Fund,Pat Robinson,Feel Good,Feel Good - October 2019,Closed Passed,Q4-2019,,1/0/00,0,43745,43745,,Inbound,,thefeelgoodlab.com
Equity Fund,Pat Robinson,Olive & June,Olive and June - October 2019,Closed Lost,Q4-2019,,1/0/00,4,43749,43745,,Entrepreneur Referral,,oliveandjune.com
Equity Fund,Pat Robinson,BYBI Beauty,BYBI Beauty - November 2019,Closed Lost,Q4-2019,,1/0/00,1,43791,43790,,Investor Referral,,bybi.com
Equity Fund,Pat Robinson,Austin Eastciders,Austin Eastciders - December 2019,Closed Passed,Q4-2019,,1/0/00,0,43815,43815,,,,austineastciders.com
Equity Fund,Pat Robinson,One Part Cocktails,One Part Cocktails - December 2019,Closed Passed,Q4-2019,,1/0/00,0,43819,43819,,,,onepartco.com
Equity Fund,Pat Robinson,21 Seeds,21 Seeds - December 2019,Closed Passed,Q4-2019,,1/0/00,2,43819,43817,,,,21seeds.com
Equity Fund,Pat Robinson,Busy Co,Busy Beauty - March 2020,Closed Passed,Q1-2020,,1/0/00,0,43903,43903,,Inbound,,busy-beauty.com
Equity Fund,Pat Robinson,Kosterina,Kosterina - March 2020,Closed Passed,Q1-2020,,1/0/00,0,43908,43908,,Inbound,,kosterina.com
Equity Fund,Pat Robinson,Soozy's,Soozy's - April 2020,Closed Passed,Q2-2020,,1/0/00,0,43930,43930,,Inbound,,soozys.com
Equity Fund,Pat Robinson,Base Culture,Base Culture - May 2020,Closed Passed,Q2-2020,,1/0/00,0,43952,43952,,Inbound,,baseculture.com
Equity Fund,Pat Robinson,HETIME,HETIME - August 2020,Closed Passed,Q3-2020,,1/0/00,0,44067,44067,,Investor Referral,,hetime.com
Equity Fund,Pat Robinson,Qi Alchemy,Qi Alchemy - August 2020,Closed Passed,Q3-2020,,1/0/00,0,44069,44069,,Investor Referral,,qialchemy.com
Equity Fund,Pat Robinson,Pallaby,Pallaby - August 2020,Closed Passed,Q3-2020,,1/0/00,0,44069,44069,,,,pallaby.com
Equity Fund,Pat Robinson,Smallhold,Smallhold - September 2020,Closed Passed,Q3-2020,,1/0/00,0,44098,44098,,Entrepreneur Referral,,smallhold.com
Equity Fund,Pat Robinson,Mooala,Mooala - September 2020,Closed Passed,Q3-2020,,1/0/00,0,44099,44099,,Inbound,,mooala.com
Equity Fund,Pat Robinson,Ethan's,Ethan's - September 2020,Closed Lost,Q3-2020,,1/0/00,0,44099,44099,,Inbound,,ethans.com
Equity Fund,Pat Robinson,Kosterina,Kosterina - September 2020,Closed Passed,Q3-2020,,1/0/00,0,44103,44103,,Inbound,,kosterina.com
Equity Fund,Pat Robinson,Spiritless,Spiritless - October 2020,Closed Passed,Q4-2020,,1/0/00,0,44113,44113,,Entrepreneur Referral,,spiritless.com
Equity Fund,Pat Robinson,Wolf Spring,Wolf Spring - October 2020,Closed Passed,Q4-2020,,1/0/00,0,44127,44127,,Other Referral,,wolfspring.dog
Equity Fund,Pat Robinson,Angela Caglia,Angela Caglia - November 2020,Closed Passed,Q4-2020,,1/0/00,1,44146,44145,,Inbound,,angelacaglia.com
Equity Fund,Pat Robinson,Owen's Mixers,Owen's Mixers - October 2020,Closed Passed,Q4-2020,,1/0/00,51,44174,44123,,,,owensmixers.com
Equity Fund,Pat Robinson,Spark Grills,Spark Grills - February 2021,Closed Passed,Q1-2021,,1/0/00,0,44250,44250,,Entrepreneur Referral,,sparkgrills.com
Equity Fund,Pat Robinson,A Dozen Cousins,A Dozen Cousins - June 2021,Closed Lost,Q2-2021,,1/0/00,0,44375,44375,,Helio,,adozencousins.com
Equity Fund,Trevor Rechnitz,Beanfields Snacks,Beanfields Snacks - May 2018,Closed Passed,Q3-2018,,1/0/00,97,43340,43243,,Inbound,,beanfieldssnacks.com
Equity Fund,Trevor Rechnitz,MultiTed,MultiTed - December 2018,Closed Passed,Q4-2018,,1/0/00,0,43439,43440,,Inbound,,multited.com
Equity Fund,Trevor Rechnitz,Ebby Rane,Ebby Rane - December 2018,Closed Passed,Q4-2018,,1/0/00,0,43439,43440,,Inbound,,ebbyrane.com
Equity Fund,Trevor Rechnitz,Start Right Foods,Start Right Foods - December 2018,Closed Passed,Q4-2018,,1/0/00,0,43441,43441,,Helio,,startrightfoods.com
Equity Fund,Trevor Rechnitz,The Sweet Potato,The Sweet Potato - December 2018,Closed Lost,Q4-2018,,1/0/00,0,43441,43441,,Helio,,thesweetpotato.ca
Equity Fund,Trevor Rechnitz,Celsius,Celsius - December 2018,Closed Passed,Q4-2018,,1/0/00,0,43452,43452,,Helio,,celsius.com
Equity Fund,Trevor Rechnitz,Zorpads,Zorpads - December 2018,Closed Passed,Q4-2018,,1/0/00,0,43455,43455,,Helio,,zorpads.com
Equity Fund,Trevor Rechnitz,Anatomie,Anatomie - December 2018,Closed Passed,Q4-2018,,1/0/00,0,43460,43461,,Helio,,anatomie.com
Equity Fund,Trevor Rechnitz,Hapi Drinks,Hapi Drinks - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43468,43468,,Helio,,hapidrinks.com
Equity Fund,Trevor Rechnitz,RawSpiceBar,RawSpiceBar - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43468,43468,,Helio,,rawspicebar.com
Equity Fund,Trevor Rechnitz,Maty's Healthy Products,Maty's Healthy Products - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43468,43468,,Helio,,matyshealthyproducts.com
Equity Fund,Trevor Rechnitz,Wink Frozen Desserts,Wink Frozen Desserts - January 2019,Closed Lost,Q1-2019,,1/0/00,0,43469,43470,,Manual,,winkfrozendesserts.com
Equity Fund,Trevor Rechnitz,Austin Cocktails,Austin Cocktails - January 2019,Closed Lost,Q1-2019,,1/0/00,0,43469,43470,,Helio,,austincocktails.com
Equity Fund,Trevor Rechnitz,Green Zebra Grocery,Green Zebra Grocery - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43470,43439,,Manual,,greenzebragrocery.com
Equity Fund,Trevor Rechnitz,Nocking Point,Nocking Point - December 2018,Closed Passed,Q1-2019,1/5/00,1/0/00,31,43471,43440,,Other Referral,,nockingpointwines.com
Equity Fund,Trevor Rechnitz,Junkless,Junkless - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43471,43440,,Other Referral,,junklessfoods.com
Equity Fund,Trevor Rechnitz,BuckWHAT,Buck what - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43472,43441,,Helio,,buckwhat.com
Equity Fund,Trevor Rechnitz,Mother matcha,Mother matcha - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43472,43442,Reach out Feb (Go visit in Berk or have come in),Manual,,mothermatcha.com
Equity Fund,Trevor Rechnitz,Oogie's,Oogie's - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43472,43441,,Helio,,oogiesnacks.com
Equity Fund,Trevor Rechnitz,Soom Soom,Soom Soom - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43472,43441,,Other Referral,,soomsoomfresh.com
Equity Fund,Trevor Rechnitz,Beanfields Snacks,Beanfields Snacks - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43472,43441,,Helio,,beanfieldssnacks.com
Equity Fund,Trevor Rechnitz,Recess,Recess - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43472,43441,,Manual,,drinkrecess.com
Equity Fund,Trevor Rechnitz,Scramblers,Scramblers - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43472,43441,"Keep tabs on as they grow (send articles, connect at shows, etc.)",Inbound,,eatscramblers.com
Equity Fund,Trevor Rechnitz,Creation Nation,Creation Nation - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43473,43474,,Manual,,proteinbarmix.com
Equity Fund,Trevor Rechnitz,Riff cold brew,Riff cold brew - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43475,43445,"Keep tabs on as they grow (send articles, connect at shows, etc.)",Helio,,riffcoldbrewed.com
Equity Fund,Trevor Rechnitz,Tosi Health,Tosi Health - December 2018,Closed Lost,Q1-2019,,1/0/00,31,43475,43444,Follow up w Stefanie 12/26,Helio,,tosihealth.com
Equity Fund,Trevor Rechnitz,Blue Moose of Boulder,Blue Moose of Boulder - January 2019,Closed Lost,Q1-2019,,1/0/00,0,43475,43475,,Manual,,bluemoose.com
Equity Fund,Trevor Rechnitz,The No-Bake Cookie Company,The No-Bake Cookie Company - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43477,43446,,Helio,,thenobakecookieco.com
Equity Fund,Trevor Rechnitz,Fine & Raw chocolate,Fine & Raw chocolate - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43477,43447,,Helio,,fineandraw.com
Equity Fund,Trevor Rechnitz,HopTea,HopTea - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43478,43447,"Keep tabs on as they grow (send articles, connect at shows, etc.)",Manual,,hoptea.com
Equity Fund,Trevor Rechnitz,JEM Organics,JEM Organics - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43478,43447,,Helio,,jemorganics.com
Equity Fund,Trevor Rechnitz,Phocus,Phocus - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43478,43447,Follow up May (said summertime raise) connect with Other Referral from CircleUp Employee (intro'd after call),Helio,,drinkphocus.com
Equity Fund,Trevor Rechnitz,AYR,AYR - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43478,43448,,Helio,,ayr.com
Equity Fund,Trevor Rechnitz,Nolah,Nolah - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43478,43447,,Inbound,,nolahmattress.com
Equity Fund,Trevor Rechnitz,Simple Modern,Simple Modern - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43479,43448,,Helio,,simplemodern.com
Equity Fund,Trevor Rechnitz,the goodwell company,the goodwell company - December 2019,Closed Passed,Q1-2019,,1/0/00,0,43480,43808,,Inbound,,goodwell.co
Equity Fund,Trevor Rechnitz,Woodchuck,Woodchuck - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43481,43481,,Helio,,woodchuckusa.com
Equity Fund,Trevor Rechnitz,Elan Granola Snacks,Elan Granola Snacks - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43481,43481,,Manual,,elansnacks.com
Equity Fund,Trevor Rechnitz,Punk Rawk Labs,Punk Rawk Labs - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43482,43482,,Helio,,punkrawklabs.net
Equity Fund,Trevor Rechnitz,Herb & Lou's,Herb & Lou's - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43482,43483,,Trade Show,,herbandlous.com
Equity Fund,Trevor Rechnitz,OBA,OBA - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43483,43452,Follow up Q1 2019 after online start and retail entry,Manual,,drinkoba.com
Equity Fund,Trevor Rechnitz,Look Optic,Look Optic - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43483,43452,,Helio,,lookoptic.com
Equity Fund,Trevor Rechnitz,U Gottabee Nutz,U Gottabee Nutz - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43483,43452,,Helio,,ugottabeenutz.com
Equity Fund,Trevor Rechnitz,Kween Foods,Kween Foods - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43483,43453,,Other Referral,,kween.co
Equity Fund,Trevor Rechnitz,Ayoba-yo,Ayoba-yo - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43483,43453,Email about samples and keep in touch. Q1 $1M raise (should be over 1M),Helio,,ayoba-yo.com
Equity Fund,Trevor Rechnitz,Farmhouse Culture,Farmhouse Culture - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43483,43452,,Inbound,,farmhouseculture.com
Equity Fund,Trevor Rechnitz,Nucoconut,Nucoconut - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43483,43453,,Helio,,nucoconut.com
Equity Fund,Trevor Rechnitz,Magical Butter,Magical Butter - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43483,43452,,Helio,,magicalbutter.com
Equity Fund,Trevor Rechnitz,Made By True,Made By True - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43483,43453,"Follow up at FF, go to retail store, set up in-office meeting",Manual,,madebytrue.com
Equity Fund,Trevor Rechnitz,Ketologie,Ketologie - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43483,43453,,Helio,,ketologie.com
Equity Fund,Trevor Rechnitz,Rethink Brands LLC.,Rethink Brands LLC. - December 2018,Closed Passed,Q1-2019,,1/0/00,31,43483,43452,Regroup after new ideas / get investor deck,Helio,,drinkrethinkwater.com
Equity Fund,Trevor Rechnitz,Dropps,Dropps - December 2018,Closed Lost,Q1-2019,,1/0/00,31,43483,43452,,Helio,,dropps.com
Equity Fund,Trevor Rechnitz,Inkbox,Inkbox - December 2018,Closed Lost,Q1-2019,,1/0/00,31,43484,43453,Q1 2020 Series B (keep in touch),Manual,,inkbox.com
Equity Fund,Trevor Rechnitz,Laura's Gourmet Granola,Laura's Gourmet Granola - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43487,43488,,Helio,,laurasgourmet.com
Equity Fund,Trevor Rechnitz,Kay's Naturals,Kay's Naturals - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43487,43488,,Helio,,kaysnaturals.com
Equity Fund,Trevor Rechnitz,Chike,Chike - January 2019,Closed Lost,Q1-2019,,1/0/00,0,43487,43488,,Manual,,ilikechike.com
Equity Fund,Trevor Rechnitz,Bonnie's Jams,Bonnie's Jams - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43489,43489,,Helio,,bonniesjams.com
Equity Fund,Trevor Rechnitz,6am health,6am health - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43490,43490,,Manual,,6amhealth.com
Equity Fund,Trevor Rechnitz,Pan's Mushroom Jerky,Pan's Mushroom Jerky - December 2018,Closed Passed,Q1-2019,,1/0/00,30,43491,43461,,Helio,,mushroomjerky.com
Equity Fund,Trevor Rechnitz,Partake Foods,Partake Foods - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43493,43493,,Helio,,partakefoods.com
Equity Fund,Trevor Rechnitz,MylkBar,MylkBar - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43493,43494,,Manual,,mylk-bar.com
Equity Fund,Trevor Rechnitz,Rooster and Rice,Rooster and Rice - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43493,43493,,Manual,,roosterandrice.com
Equity Fund,Trevor Rechnitz,O'Dang Hummus,O'Dang Hummus - January 2019,Closed Lost,Q1-2019,,1/0/00,0,43493,43494,,Other Referral from CircleUp Employee,,odanghummus.com
Equity Fund,Trevor Rechnitz,The Real Coconut,The Real Coconut - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43493,43494,,Investor Referral,,therealcoconut.com
Equity Fund,Trevor Rechnitz,Vade Nutrition,Vade Nutrition - January 2019,Closed Passed,Q1-2019,,1/0/00,0,43495,43495,follow up in few months when TTM hits $1M,Manual,,vade-nutrition.com
Equity Fund,Trevor Rechnitz,Love Grown,Love Grown - February 2019,Closed Passed,Q1-2019,,1/0/00,0,43500,43501,,Helio,,lovegrown.com
Equity Fund,Trevor Rechnitz,The Better Fish,The Better Fish - February 2019,Closed Passed,Q1-2019,,1/0/00,0,43500,43501,,Helio,,thebetterfish.com
Equity Fund,Trevor Rechnitz,EU Naturals,EU Naturals - February 2019,Closed Lost,Q1-2019,,1/0/00,0,43500,43500,,Inbound,,eunatural.com
Equity Fund,Trevor Rechnitz,Soko,Soko - February 2019,Closed Passed,Q1-2019,,1/0/00,0,43502,43502,,Helio,,shopsoko.com
Equity Fund,Trevor Rechnitz,Fig Foods,Fig Foods - February 2019,Closed Passed,Q1-2019,,1/0/00,0,43502,43502,,Helio,,figfoods.com
Equity Fund,Trevor Rechnitz,Pup Pod,Pup Pod - February 2019,Closed Lost,Q1-2019,,1/0/00,0,43502,43502,,Manual,,puppod.com
Equity Fund,Trevor Rechnitz,Nutista,Nutista - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43503,43473,,Manual,,nutista.com
Equity Fund,Trevor Rechnitz,Rebel Green,Rebel Green - January 2019,Closed Passed,Q1-2019,,1/0/00,31,43503,43472,,Helio,,rebelgreen.com
Equity Fund,Trevor Rechnitz,Brooklyn Bites,Brooklyn Bites - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43503,43473,,Manual,,brooklynbitesny.com
Equity Fund,Trevor Rechnitz,Nectar Bath Treats,Nectar Bath Treats - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43503,43473,Follow up in May to get more repeat data see other store performance,Inbound,,nectarusa.com
Equity Fund,Trevor Rechnitz,Sparta Nutrition,Sparta Nutrition - January 2019,Closed Lost,Q1-2019,,1/0/00,30,43503,43473,,Other Referral from CircleUp Employee,,spartanutrition.com
Equity Fund,Trevor Rechnitz,Clean Cult,Clean Cult - February 2019,Closed Passed,Q1-2019,,1/0/00,0,43504,43504,Raising Series A Feb 2020,Inbound,,cleancult.com
Equity Fund,Trevor Rechnitz,Aunt Fannies,Aunt Fannies - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43506,43476,,Manual,,auntfannies.com
Equity Fund,Trevor Rechnitz,Good Clean Love,Good Clean Love - January 2019,Closed Passed,Q1-2019,,1/0/00,31,43506,43475,,Helio,,goodcleanlove.com
Equity Fund,Trevor Rechnitz,Farmer's Pantry,Farmer's Pantry - February 2019,Closed Passed,Q1-2019,,1/0/00,0,43508,43509,,Helio,,farmerspantry.farm
Equity Fund,Trevor Rechnitz,Melt Organic,Melt Organic - January 2019,Closed Passed,Q1-2019,,1/0/00,31,43511,43480,,Trade Show,,meltorganic.com
Equity Fund,Trevor Rechnitz,koha / nootie pet,KOHA Pet Food - January 2019,Closed Passed,Q1-2019,,1/0/00,31,43512,43481,,Helio,,kohapet.com
Equity Fund,Trevor Rechnitz,Pela Case,Pela Case - January 2019,Closed Passed,Q1-2019,,1/0/00,31,43513,43482,,Helio,,pelacase.com
Equity Fund,Trevor Rechnitz,Earth Tu Face,Earth Tu Face - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43514,43484,,Helio,,earthtuface.com
Equity Fund,Trevor Rechnitz,Sweetaly,Sweetaly - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43514,43484,,Other Referral,,sweetaly.us
Equity Fund,Trevor Rechnitz,Lilumia,Lilumia - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43514,43484,,Inbound,,lilumia.com
Equity Fund,Trevor Rechnitz,TruBrain,trubrain - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43514,43484,,Manual,,trubrain.com
Equity Fund,Trevor Rechnitz,Zesty Z: The Za' atar Company,Zesty Z: The Za' atar Company - January 2019,Closed Passed,Q1-2019,,1/0/00,27,43517,43490,,Helio,,zesty-z.com
Equity Fund,Trevor Rechnitz,YoFiit,YoFiit - January 2019,Closed Passed,Q1-2019,,1/0/00,30,43518,43488,,Helio,,yofiit.com
